,household,scenario,absolute poverty,relative poverty,year,minwage
1815,Ühe lapsega paar,Tegelik,0,7.35,2018,630
1816,Ühe lapsega paar,Ennustatud,0,7.65,2018,630
1817,Kahe lapsega paar,Tegelik,0,9.74,2018,630
1818,Kahe lapsega paar,Ennustatud,0,9.25,2018,630
1819,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,630
1820,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,630
1821,Üksik mees,Tegelik,6.42,33.62,2018,631
1822,Üksik mees,Ennustatud,6.42,32.75,2018,631
1823,Üksik naine,Tegelik,2.16,22.68,2018,631
1824,Üksik naine,Ennustatud,2.16,20.93,2018,631
1825,Üksikvanem,Tegelik,0.19,30.12,2018,631
1826,Üksikvanem,Ennustatud,0.19,26.31,2018,631
1827,Lasteta paar,Tegelik,0.63,9.31,2018,631
1828,Lasteta paar,Ennustatud,0.63,9.25,2018,631
1829,Ühe lapsega paar,Tegelik,0,7.35,2018,631
1830,Ühe lapsega paar,Ennustatud,0,7.65,2018,631
1831,Kahe lapsega paar,Tegelik,0,9.74,2018,631
1832,Kahe lapsega paar,Ennustatud,0,9.25,2018,631
1833,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,631
1834,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,631
1835,Üksik mees,Tegelik,6.42,33.62,2018,632
1836,Üksik mees,Ennustatud,6.42,32.75,2018,632
1837,Üksik naine,Tegelik,2.16,22.68,2018,632
1838,Üksik naine,Ennustatud,2.16,20.93,2018,632
1839,Üksikvanem,Tegelik,0.19,30.12,2018,632
1840,Üksikvanem,Ennustatud,0.19,26.31,2018,632
1841,Lasteta paar,Tegelik,0.63,9.31,2018,632
1842,Lasteta paar,Ennustatud,0.63,9.25,2018,632
1843,Ühe lapsega paar,Tegelik,0,7.35,2018,632
1844,Ühe lapsega paar,Ennustatud,0,7.65,2018,632
1845,Kahe lapsega paar,Tegelik,0,9.74,2018,632
1846,Kahe lapsega paar,Ennustatud,0,9.25,2018,632
1847,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,632
1848,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,632
1849,Üksik mees,Tegelik,6.42,33.62,2018,633
1850,Üksik mees,Ennustatud,6.42,32.75,2018,633
1851,Üksik naine,Tegelik,2.16,22.68,2018,633
1852,Üksik naine,Ennustatud,2.16,20.93,2018,633
1853,Üksikvanem,Tegelik,0.19,30.12,2018,633
1854,Üksikvanem,Ennustatud,0.19,26.31,2018,633
1855,Lasteta paar,Tegelik,0.63,9.31,2018,633
1856,Lasteta paar,Ennustatud,0.63,9.25,2018,633
1857,Ühe lapsega paar,Tegelik,0,7.35,2018,633
1858,Ühe lapsega paar,Ennustatud,0,7.65,2018,633
1859,Kahe lapsega paar,Tegelik,0,9.74,2018,633
1860,Kahe lapsega paar,Ennustatud,0,9.25,2018,633
1861,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,633
1862,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,633
1863,Üksik mees,Tegelik,6.42,33.62,2018,634
1864,Üksik mees,Ennustatud,6.42,32.75,2018,634
1865,Üksik naine,Tegelik,2.16,22.68,2018,634
1866,Üksik naine,Ennustatud,2.16,20.93,2018,634
1867,Üksikvanem,Tegelik,0.19,30.12,2018,634
1868,Üksikvanem,Ennustatud,0.19,26.14,2018,634
1869,Lasteta paar,Tegelik,0.63,9.31,2018,634
1870,Lasteta paar,Ennustatud,0.63,9.25,2018,634
1871,Ühe lapsega paar,Tegelik,0,7.35,2018,634
1872,Ühe lapsega paar,Ennustatud,0,7.65,2018,634
1873,Kahe lapsega paar,Tegelik,0,9.74,2018,634
1874,Kahe lapsega paar,Ennustatud,0,9.25,2018,634
1875,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,634
1876,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,634
1877,Üksik mees,Tegelik,6.42,33.62,2018,635
1878,Üksik mees,Ennustatud,6.42,32.75,2018,635
1879,Üksik naine,Tegelik,2.16,22.68,2018,635
1880,Üksik naine,Ennustatud,2.16,20.93,2018,635
1881,Üksikvanem,Tegelik,0.19,30.12,2018,635
1882,Üksikvanem,Ennustatud,0.19,26.14,2018,635
1883,Lasteta paar,Tegelik,0.63,9.31,2018,635
1884,Lasteta paar,Ennustatud,0.63,9.25,2018,635
1885,Ühe lapsega paar,Tegelik,0,7.35,2018,635
1886,Ühe lapsega paar,Ennustatud,0,7.65,2018,635
1887,Kahe lapsega paar,Tegelik,0,9.74,2018,635
1888,Kahe lapsega paar,Ennustatud,0,9.25,2018,635
1889,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,635
1890,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,635
1891,Üksik mees,Tegelik,6.42,33.62,2018,636
1892,Üksik mees,Ennustatud,6.42,32.75,2018,636
1893,Üksik naine,Tegelik,2.16,22.68,2018,636
1894,Üksik naine,Ennustatud,2.16,20.93,2018,636
1895,Üksikvanem,Tegelik,0.19,30.12,2018,636
1896,Üksikvanem,Ennustatud,0.19,26.49,2018,636
1897,Lasteta paar,Tegelik,0.63,9.31,2018,636
1898,Lasteta paar,Ennustatud,0.63,9.25,2018,636
1899,Ühe lapsega paar,Tegelik,0,7.35,2018,636
1900,Ühe lapsega paar,Ennustatud,0,7.65,2018,636
1901,Kahe lapsega paar,Tegelik,0,9.74,2018,636
1902,Kahe lapsega paar,Ennustatud,0,9.25,2018,636
1903,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,636
1904,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,636
1905,Üksik mees,Tegelik,6.42,33.62,2018,637
1906,Üksik mees,Ennustatud,6.42,32.75,2018,637
1907,Üksik naine,Tegelik,2.16,22.68,2018,637
1908,Üksik naine,Ennustatud,2.16,20.93,2018,637
1909,Üksikvanem,Tegelik,0.19,30.12,2018,637
1910,Üksikvanem,Ennustatud,0.19,26.49,2018,637
1911,Lasteta paar,Tegelik,0.63,9.31,2018,637
1912,Lasteta paar,Ennustatud,0.63,9.25,2018,637
1913,Ühe lapsega paar,Tegelik,0,7.35,2018,637
1914,Ühe lapsega paar,Ennustatud,0,7.65,2018,637
1915,Kahe lapsega paar,Tegelik,0,9.74,2018,637
1916,Kahe lapsega paar,Ennustatud,0,9.25,2018,637
1917,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,637
1918,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,637
1919,Üksik mees,Tegelik,6.42,33.62,2018,638
1920,Üksik mees,Ennustatud,6.42,32.75,2018,638
1921,Üksik naine,Tegelik,2.16,22.68,2018,638
1922,Üksik naine,Ennustatud,2.16,20.93,2018,638
1923,Üksikvanem,Tegelik,0.19,30.12,2018,638
1924,Üksikvanem,Ennustatud,0.19,26.49,2018,638
1925,Lasteta paar,Tegelik,0.63,9.31,2018,638
1926,Lasteta paar,Ennustatud,0.63,9.25,2018,638
1927,Ühe lapsega paar,Tegelik,0,7.35,2018,638
1928,Ühe lapsega paar,Ennustatud,0,7.65,2018,638
1929,Kahe lapsega paar,Tegelik,0,9.74,2018,638
1930,Kahe lapsega paar,Ennustatud,0,9.25,2018,638
1931,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,638
1932,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,638
1933,Üksik mees,Tegelik,6.42,33.62,2018,639
1934,Üksik mees,Ennustatud,6.42,32.75,2018,639
1935,Üksik naine,Tegelik,2.16,22.68,2018,639
1936,Üksik naine,Ennustatud,2.16,20.93,2018,639
1937,Üksikvanem,Tegelik,0.19,30.12,2018,639
1938,Üksikvanem,Ennustatud,0.19,26.49,2018,639
1939,Lasteta paar,Tegelik,0.63,9.31,2018,639
1940,Lasteta paar,Ennustatud,0.63,9.25,2018,639
1941,Ühe lapsega paar,Tegelik,0,7.35,2018,639
1942,Ühe lapsega paar,Ennustatud,0,7.65,2018,639
1943,Kahe lapsega paar,Tegelik,0,9.74,2018,639
1944,Kahe lapsega paar,Ennustatud,0,9.25,2018,639
1945,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,639
1946,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,639
1947,Üksik mees,Tegelik,6.42,33.62,2018,640
1948,Üksik mees,Ennustatud,6.42,32.75,2018,640
1949,Üksik naine,Tegelik,2.16,22.68,2018,640
1950,Üksik naine,Ennustatud,2.16,20.93,2018,640
1951,Üksikvanem,Tegelik,0.19,30.12,2018,640
1952,Üksikvanem,Ennustatud,0.19,26.49,2018,640
1953,Lasteta paar,Tegelik,0.63,9.31,2018,640
1954,Lasteta paar,Ennustatud,0.63,9.25,2018,640
1955,Ühe lapsega paar,Tegelik,0,7.35,2018,640
1956,Ühe lapsega paar,Ennustatud,0,7.65,2018,640
1957,Kahe lapsega paar,Tegelik,0,9.74,2018,640
1958,Kahe lapsega paar,Ennustatud,0,9.25,2018,640
1959,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,640
1960,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,640
1961,Üksik mees,Tegelik,6.42,33.62,2018,641
1962,Üksik mees,Ennustatud,6.42,32.75,2018,641
1963,Üksik naine,Tegelik,2.16,22.68,2018,641
1964,Üksik naine,Ennustatud,2.16,20.93,2018,641
1965,Üksikvanem,Tegelik,0.19,30.12,2018,641
1966,Üksikvanem,Ennustatud,0.19,26.49,2018,641
1967,Lasteta paar,Tegelik,0.63,9.31,2018,641
1968,Lasteta paar,Ennustatud,0.63,9.25,2018,641
1969,Ühe lapsega paar,Tegelik,0,7.35,2018,641
1970,Ühe lapsega paar,Ennustatud,0,7.65,2018,641
1971,Kahe lapsega paar,Tegelik,0,9.74,2018,641
1972,Kahe lapsega paar,Ennustatud,0,9.25,2018,641
1973,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,641
1974,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,641
1975,Üksik mees,Tegelik,6.42,33.62,2018,642
1976,Üksik mees,Ennustatud,6.42,32.75,2018,642
1977,Üksik naine,Tegelik,2.16,22.68,2018,642
1978,Üksik naine,Ennustatud,2.16,20.93,2018,642
1979,Üksikvanem,Tegelik,0.19,30.12,2018,642
1980,Üksikvanem,Ennustatud,0.19,26.49,2018,642
1981,Lasteta paar,Tegelik,0.63,9.31,2018,642
1982,Lasteta paar,Ennustatud,0.63,9.25,2018,642
1983,Ühe lapsega paar,Tegelik,0,7.35,2018,642
1984,Ühe lapsega paar,Ennustatud,0,7.65,2018,642
1985,Kahe lapsega paar,Tegelik,0,9.74,2018,642
1986,Kahe lapsega paar,Ennustatud,0,9.25,2018,642
1987,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,642
1988,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,642
1989,Üksik mees,Tegelik,6.42,33.62,2018,643
1990,Üksik mees,Ennustatud,6.42,32.75,2018,643
1991,Üksik naine,Tegelik,2.16,22.68,2018,643
1992,Üksik naine,Ennustatud,2.16,20.93,2018,643
1993,Üksikvanem,Tegelik,0.19,30.12,2018,643
1994,Üksikvanem,Ennustatud,0.19,26.73,2018,643
1995,Lasteta paar,Tegelik,0.63,9.31,2018,643
1996,Lasteta paar,Ennustatud,0.63,9.25,2018,643
1997,Ühe lapsega paar,Tegelik,0,7.35,2018,643
1998,Ühe lapsega paar,Ennustatud,0,7.65,2018,643
1999,Kahe lapsega paar,Tegelik,0,9.74,2018,643
2000,Kahe lapsega paar,Ennustatud,0,9.25,2018,643
2001,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,643
2002,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,643
2003,Üksik mees,Tegelik,6.42,33.62,2018,644
2004,Üksik mees,Ennustatud,6.42,32.75,2018,644
2005,Üksik naine,Tegelik,2.16,22.68,2018,644
2006,Üksik naine,Ennustatud,2.16,20.93,2018,644
2007,Üksikvanem,Tegelik,0.19,30.12,2018,644
2008,Üksikvanem,Ennustatud,0.19,26.73,2018,644
2009,Lasteta paar,Tegelik,0.63,9.31,2018,644
2010,Lasteta paar,Ennustatud,0.63,9.25,2018,644
2011,Ühe lapsega paar,Tegelik,0,7.35,2018,644
2012,Ühe lapsega paar,Ennustatud,0,7.65,2018,644
2013,Kahe lapsega paar,Tegelik,0,9.74,2018,644
2014,Kahe lapsega paar,Ennustatud,0,9.25,2018,644
2015,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,644
2016,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,644
2017,Üksik mees,Tegelik,6.42,33.62,2018,645
2018,Üksik mees,Ennustatud,6.42,32.75,2018,645
2019,Üksik naine,Tegelik,2.16,22.68,2018,645
2020,Üksik naine,Ennustatud,2.16,20.93,2018,645
2021,Üksikvanem,Tegelik,0.19,30.12,2018,645
2022,Üksikvanem,Ennustatud,0.19,26.73,2018,645
2023,Lasteta paar,Tegelik,0.63,9.31,2018,645
2024,Lasteta paar,Ennustatud,0.63,9.25,2018,645
2025,Ühe lapsega paar,Tegelik,0,7.35,2018,645
2026,Ühe lapsega paar,Ennustatud,0,7.65,2018,645
2027,Kahe lapsega paar,Tegelik,0,9.74,2018,645
2028,Kahe lapsega paar,Ennustatud,0,9.25,2018,645
2029,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,645
2030,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,645
2031,Üksik mees,Tegelik,6.42,33.62,2018,646
2032,Üksik mees,Ennustatud,6.42,32.75,2018,646
2033,Üksik naine,Tegelik,2.16,22.68,2018,646
2034,Üksik naine,Ennustatud,2.16,20.93,2018,646
2035,Üksikvanem,Tegelik,0.19,30.12,2018,646
2036,Üksikvanem,Ennustatud,0.19,26.86,2018,646
2037,Lasteta paar,Tegelik,0.63,9.31,2018,646
2038,Lasteta paar,Ennustatud,0.63,9.25,2018,646
2039,Ühe lapsega paar,Tegelik,0,7.35,2018,646
2040,Ühe lapsega paar,Ennustatud,0,7.65,2018,646
2041,Kahe lapsega paar,Tegelik,0,9.74,2018,646
2042,Kahe lapsega paar,Ennustatud,0,9.25,2018,646
2043,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,646
2044,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,646
2045,Üksik mees,Tegelik,6.42,33.62,2018,647
2046,Üksik mees,Ennustatud,6.42,32.75,2018,647
2047,Üksik naine,Tegelik,2.16,22.68,2018,647
2048,Üksik naine,Ennustatud,2.16,20.93,2018,647
2049,Üksikvanem,Tegelik,0.19,30.12,2018,647
2050,Üksikvanem,Ennustatud,0.19,26.86,2018,647
2051,Lasteta paar,Tegelik,0.63,9.31,2018,647
2052,Lasteta paar,Ennustatud,0.63,9.25,2018,647
2053,Ühe lapsega paar,Tegelik,0,7.35,2018,647
2054,Ühe lapsega paar,Ennustatud,0,7.65,2018,647
2055,Kahe lapsega paar,Tegelik,0,9.74,2018,647
2056,Kahe lapsega paar,Ennustatud,0,9.25,2018,647
2057,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,647
2058,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,647
2059,Üksik mees,Tegelik,6.42,33.62,2018,648
2060,Üksik mees,Ennustatud,6.42,32.75,2018,648
2061,Üksik naine,Tegelik,2.16,22.68,2018,648
2062,Üksik naine,Ennustatud,2.16,20.93,2018,648
2063,Üksikvanem,Tegelik,0.19,30.12,2018,648
2064,Üksikvanem,Ennustatud,0.19,26.86,2018,648
2065,Lasteta paar,Tegelik,0.63,9.31,2018,648
2066,Lasteta paar,Ennustatud,0.63,9.25,2018,648
2067,Ühe lapsega paar,Tegelik,0,7.35,2018,648
2068,Ühe lapsega paar,Ennustatud,0,7.56,2018,648
2069,Kahe lapsega paar,Tegelik,0,9.74,2018,648
2070,Kahe lapsega paar,Ennustatud,0,9.25,2018,648
2071,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,648
2072,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,648
2073,Üksik mees,Tegelik,6.42,33.62,2018,649
2074,Üksik mees,Ennustatud,6.42,32.75,2018,649
2075,Üksik naine,Tegelik,2.16,22.68,2018,649
2076,Üksik naine,Ennustatud,2.16,20.93,2018,649
2077,Üksikvanem,Tegelik,0.19,30.12,2018,649
2078,Üksikvanem,Ennustatud,0.19,26.86,2018,649
2079,Lasteta paar,Tegelik,0.63,9.31,2018,649
2080,Lasteta paar,Ennustatud,0.63,9.25,2018,649
2081,Ühe lapsega paar,Tegelik,0,7.35,2018,649
2082,Ühe lapsega paar,Ennustatud,0,7.56,2018,649
2083,Kahe lapsega paar,Tegelik,0,9.74,2018,649
2084,Kahe lapsega paar,Ennustatud,0,9.25,2018,649
2085,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,649
2086,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,649
2087,Üksik mees,Tegelik,6.42,33.62,2018,650
2088,Üksik mees,Ennustatud,6.35,32.75,2018,650
2089,Üksik naine,Tegelik,2.16,22.68,2018,650
2090,Üksik naine,Ennustatud,2.16,20.93,2018,650
2091,Üksikvanem,Tegelik,0.19,30.12,2018,650
2092,Üksikvanem,Ennustatud,0.19,26.86,2018,650
2093,Lasteta paar,Tegelik,0.63,9.31,2018,650
2094,Lasteta paar,Ennustatud,0.63,9.25,2018,650
2095,Ühe lapsega paar,Tegelik,0,7.35,2018,650
2096,Ühe lapsega paar,Ennustatud,0,7.56,2018,650
2097,Kahe lapsega paar,Tegelik,0,9.74,2018,650
2098,Kahe lapsega paar,Ennustatud,0,9.25,2018,650
2099,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,650
2100,Kolme ja enama lapsega paar,Ennustatud,0,6.92,2018,650
