,household,scenario,absolute poverty,relative poverty,year,minwage
1286,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,632
1287,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,632
1288,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,632
1289,üksik mees,Tegelik 2019,6.03,32.75,2019,633
1290,üksik mees,Ennustatud 2019,6.03,32.75,2019,633
1291,üksik naine,Tegelik 2019,1.32,21.29,2019,633
1292,üksik naine,Ennustatud 2019,1.32,21.29,2019,633
1293,üksikvanem,Tegelik 2019,0,30.12,2019,633
1294,üksikvanem,Ennustatud 2019,0,27.79,2019,633
1295,Lasteta paar,Tegelik 2019,0.26,9.19,2019,633
1296,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,633
1297,ühe lapsega paar,Tegelik 2019,0,7.34,2019,633
1298,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,633
1299,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,633
1300,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,633
1301,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,633
1302,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,633
1303,üksik mees,Tegelik 2019,6.03,32.75,2019,634
1304,üksik mees,Ennustatud 2019,6.03,32.75,2019,634
1305,üksik naine,Tegelik 2019,1.32,21.29,2019,634
1306,üksik naine,Ennustatud 2019,1.32,21.29,2019,634
1307,üksikvanem,Tegelik 2019,0,30.12,2019,634
1308,üksikvanem,Ennustatud 2019,0,27.79,2019,634
1309,Lasteta paar,Tegelik 2019,0.26,9.19,2019,634
1310,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,634
1311,ühe lapsega paar,Tegelik 2019,0,7.34,2019,634
1312,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,634
1313,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,634
1314,Kahe lapsega paar,Ennustatud 2019,0,9.24,2019,634
1315,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,634
1316,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,634
1317,üksik mees,Tegelik 2019,6.03,32.75,2019,635
1318,üksik mees,Ennustatud 2019,6.03,32.75,2019,635
1319,üksik naine,Tegelik 2019,1.32,21.29,2019,635
1320,üksik naine,Ennustatud 2019,1.32,21.29,2019,635
1321,üksikvanem,Tegelik 2019,0,30.12,2019,635
1322,üksikvanem,Ennustatud 2019,0,27.79,2019,635
1323,Lasteta paar,Tegelik 2019,0.26,9.19,2019,635
1324,Lasteta paar,Ennustatud 2019,0.26,8.9,2019,635
1325,ühe lapsega paar,Tegelik 2019,0,7.34,2019,635
1326,ühe lapsega paar,Ennustatud 2019,0,7.34,2019,635
1327,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,635
1328,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,635
1329,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,635
1330,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,635
1331,üksik mees,Tegelik 2019,6.03,32.75,2019,636
1332,üksik mees,Ennustatud 2019,6.03,32.75,2019,636
1333,üksik naine,Tegelik 2019,1.32,21.29,2019,636
1334,üksik naine,Ennustatud 2019,1.32,21.29,2019,636
1335,üksikvanem,Tegelik 2019,0,30.12,2019,636
1336,üksikvanem,Ennustatud 2019,0,27.79,2019,636
1337,Lasteta paar,Tegelik 2019,0.26,9.19,2019,636
1338,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,636
1339,ühe lapsega paar,Tegelik 2019,0,7.34,2019,636
1340,ühe lapsega paar,Ennustatud 2019,0,7.5,2019,636
1341,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,636
1342,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,636
1343,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,636
1344,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,636
1345,üksik mees,Tegelik 2019,6.03,32.75,2019,637
1346,üksik mees,Ennustatud 2019,6.03,32.75,2019,637
1347,üksik naine,Tegelik 2019,1.32,21.29,2019,637
1348,üksik naine,Ennustatud 2019,1.32,21.29,2019,637
1349,üksikvanem,Tegelik 2019,0,30.12,2019,637
1350,üksikvanem,Ennustatud 2019,0,27.79,2019,637
1351,Lasteta paar,Tegelik 2019,0.26,9.19,2019,637
1352,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,637
1353,ühe lapsega paar,Tegelik 2019,0,7.34,2019,637
1354,ühe lapsega paar,Ennustatud 2019,0,7.5,2019,637
1355,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,637
1356,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,637
1357,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,637
1358,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,637
1359,üksik mees,Tegelik 2019,6.03,32.75,2019,638
1360,üksik mees,Ennustatud 2019,6.03,32.75,2019,638
1361,üksik naine,Tegelik 2019,1.32,21.29,2019,638
1362,üksik naine,Ennustatud 2019,1.32,21.29,2019,638
1363,üksikvanem,Tegelik 2019,0,30.12,2019,638
1364,üksikvanem,Ennustatud 2019,0,27.79,2019,638
1365,Lasteta paar,Tegelik 2019,0.26,9.19,2019,638
1366,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,638
1367,ühe lapsega paar,Tegelik 2019,0,7.34,2019,638
1368,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,638
1369,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,638
1370,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,638
1371,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,638
1372,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,638
1373,üksik mees,Tegelik 2019,6.03,32.75,2019,639
1374,üksik mees,Ennustatud 2019,6.03,32.75,2019,639
1375,üksik naine,Tegelik 2019,1.32,21.29,2019,639
1376,üksik naine,Ennustatud 2019,1.32,21.29,2019,639
1377,üksikvanem,Tegelik 2019,0,30.12,2019,639
1378,üksikvanem,Ennustatud 2019,0,27.79,2019,639
1379,Lasteta paar,Tegelik 2019,0.26,9.19,2019,639
1380,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,639
1381,ühe lapsega paar,Tegelik 2019,0,7.34,2019,639
1382,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,639
1383,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,639
1384,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,639
1385,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,639
1386,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,639
1387,üksik mees,Tegelik 2019,6.03,32.75,2019,640
1388,üksik mees,Ennustatud 2019,6.03,32.75,2019,640
1389,üksik naine,Tegelik 2019,1.32,21.29,2019,640
1390,üksik naine,Ennustatud 2019,1.32,21.29,2019,640
1391,üksikvanem,Tegelik 2019,0,30.12,2019,640
1392,üksikvanem,Ennustatud 2019,0,27.79,2019,640
1393,Lasteta paar,Tegelik 2019,0.26,9.19,2019,640
1394,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,640
1395,ühe lapsega paar,Tegelik 2019,0,7.34,2019,640
1396,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,640
1397,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,640
1398,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,640
1399,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,640
1400,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,640
1401,üksik mees,Tegelik 2019,6.03,32.75,2019,641
1402,üksik mees,Ennustatud 2019,6.03,32.75,2019,641
1403,üksik naine,Tegelik 2019,1.32,21.29,2019,641
1404,üksik naine,Ennustatud 2019,1.32,21.29,2019,641
1405,üksikvanem,Tegelik 2019,0,30.12,2019,641
1406,üksikvanem,Ennustatud 2019,0,27.79,2019,641
1407,Lasteta paar,Tegelik 2019,0.26,9.19,2019,641
1408,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,641
1409,ühe lapsega paar,Tegelik 2019,0,7.34,2019,641
1410,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,641
1411,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,641
1412,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,641
1413,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,641
1414,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,641
1415,üksik mees,Tegelik 2019,6.03,32.75,2019,642
1416,üksik mees,Ennustatud 2019,6.03,32.75,2019,642
1417,üksik naine,Tegelik 2019,1.32,21.29,2019,642
1418,üksik naine,Ennustatud 2019,1.32,21.29,2019,642
1419,üksikvanem,Tegelik 2019,0,30.12,2019,642
1420,üksikvanem,Ennustatud 2019,0,27.79,2019,642
1421,Lasteta paar,Tegelik 2019,0.26,9.19,2019,642
1422,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,642
1423,ühe lapsega paar,Tegelik 2019,0,7.34,2019,642
1424,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,642
1425,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,642
1426,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,642
1427,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,642
1428,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,642
1429,üksik mees,Tegelik 2019,6.03,32.75,2019,643
1430,üksik mees,Ennustatud 2019,6.03,32.75,2019,643
1431,üksik naine,Tegelik 2019,1.32,21.29,2019,643
1432,üksik naine,Ennustatud 2019,1.32,21.29,2019,643
1433,üksikvanem,Tegelik 2019,0,30.12,2019,643
1434,üksikvanem,Ennustatud 2019,0,27.79,2019,643
1435,Lasteta paar,Tegelik 2019,0.26,9.19,2019,643
1436,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,643
1437,ühe lapsega paar,Tegelik 2019,0,7.34,2019,643
1438,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,643
1439,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,643
1440,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,643
1441,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,643
1442,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,643
1443,üksik mees,Tegelik 2019,6.03,32.75,2019,644
1444,üksik mees,Ennustatud 2019,6.03,32.75,2019,644
1445,üksik naine,Tegelik 2019,1.32,21.29,2019,644
1446,üksik naine,Ennustatud 2019,1.32,21.29,2019,644
1447,üksikvanem,Tegelik 2019,0,30.12,2019,644
1448,üksikvanem,Ennustatud 2019,0,27.79,2019,644
1449,Lasteta paar,Tegelik 2019,0.26,9.19,2019,644
1450,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,644
1451,ühe lapsega paar,Tegelik 2019,0,7.34,2019,644
1452,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,644
1453,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,644
1454,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,644
1455,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,644
1456,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,644
1457,üksik mees,Tegelik 2019,6.03,32.75,2019,645
1458,üksik mees,Ennustatud 2019,6.03,32.75,2019,645
1459,üksik naine,Tegelik 2019,1.32,21.29,2019,645
1460,üksik naine,Ennustatud 2019,1.32,21.29,2019,645
1461,üksikvanem,Tegelik 2019,0,30.12,2019,645
1462,üksikvanem,Ennustatud 2019,0,27.79,2019,645
1463,Lasteta paar,Tegelik 2019,0.26,9.19,2019,645
1464,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,645
1465,ühe lapsega paar,Tegelik 2019,0,7.34,2019,645
1466,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,645
1467,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,645
1468,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,645
1469,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,645
1470,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,645
1471,üksik mees,Tegelik 2019,6.03,32.75,2019,646
1472,üksik mees,Ennustatud 2019,6.03,32.75,2019,646
1473,üksik naine,Tegelik 2019,1.32,21.29,2019,646
1474,üksik naine,Ennustatud 2019,1.32,21.29,2019,646
1475,üksikvanem,Tegelik 2019,0,30.12,2019,646
1476,üksikvanem,Ennustatud 2019,0,27.79,2019,646
1477,Lasteta paar,Tegelik 2019,0.26,9.19,2019,646
1478,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,646
1479,ühe lapsega paar,Tegelik 2019,0,7.34,2019,646
1480,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,646
1481,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,646
1482,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,646
1483,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,646
1484,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,646
1485,üksik mees,Tegelik 2019,6.03,32.75,2019,647
1486,üksik mees,Ennustatud 2019,6.03,32.75,2019,647
1487,üksik naine,Tegelik 2019,1.32,21.29,2019,647
1488,üksik naine,Ennustatud 2019,1.32,21.29,2019,647
1489,üksikvanem,Tegelik 2019,0,30.12,2019,647
1490,üksikvanem,Ennustatud 2019,0,27.27,2019,647
1491,Lasteta paar,Tegelik 2019,0.26,9.19,2019,647
1492,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,647
1493,ühe lapsega paar,Tegelik 2019,0,7.34,2019,647
1494,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,647
1495,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,647
1496,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,647
1497,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,647
1498,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,647
1499,üksik mees,Tegelik 2019,6.03,32.75,2019,648
1500,üksik mees,Ennustatud 2019,6.03,32.75,2019,648
1501,üksik naine,Tegelik 2019,1.32,21.29,2019,648
1502,üksik naine,Ennustatud 2019,1.32,21.29,2019,648
1503,üksikvanem,Tegelik 2019,0,30.12,2019,648
1504,üksikvanem,Ennustatud 2019,0,27.27,2019,648
1505,Lasteta paar,Tegelik 2019,0.26,9.19,2019,648
1506,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,648
1507,ühe lapsega paar,Tegelik 2019,0,7.34,2019,648
1508,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,648
1509,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,648
1510,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,648
1511,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,648
1512,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,648
1513,üksik mees,Tegelik 2019,6.03,32.75,2019,649
1514,üksik mees,Ennustatud 2019,6.03,32.75,2019,649
1515,üksik naine,Tegelik 2019,1.32,21.29,2019,649
1516,üksik naine,Ennustatud 2019,1.32,21.29,2019,649
1517,üksikvanem,Tegelik 2019,0,30.12,2019,649
1518,üksikvanem,Ennustatud 2019,0,27.27,2019,649
1519,Lasteta paar,Tegelik 2019,0.26,9.19,2019,649
1520,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,649
1521,ühe lapsega paar,Tegelik 2019,0,7.34,2019,649
1522,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,649
1523,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,649
1524,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,649
1525,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,649
1526,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,649
1527,üksik mees,Tegelik 2019,6.03,32.75,2019,650
1528,üksik mees,Ennustatud 2019,6.03,32.75,2019,650
1529,üksik naine,Tegelik 2019,1.32,21.29,2019,650
1530,üksik naine,Ennustatud 2019,1.32,21.29,2019,650
1531,üksikvanem,Tegelik 2019,0,30.12,2019,650
1532,üksikvanem,Ennustatud 2019,0,27.27,2019,650
1533,Lasteta paar,Tegelik 2019,0.26,9.19,2019,650
1534,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,650
1535,ühe lapsega paar,Tegelik 2019,0,7.34,2019,650
1536,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,650
1537,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,650
1538,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,650
1539,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,650
1540,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,650
1541,üksik mees,Tegelik 2019,6.03,32.75,2019,651
1542,üksik mees,Ennustatud 2019,6.03,32.75,2019,651
1543,üksik naine,Tegelik 2019,1.32,21.29,2019,651
1544,üksik naine,Ennustatud 2019,1.32,21.29,2019,651
1545,üksikvanem,Tegelik 2019,0,30.12,2019,651
1546,üksikvanem,Ennustatud 2019,0,27.27,2019,651
1547,Lasteta paar,Tegelik 2019,0.26,9.19,2019,651
1548,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,651
1549,ühe lapsega paar,Tegelik 2019,0,7.34,2019,651
1550,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,651
1551,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,651
1552,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,651
1553,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,651
1554,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,651
1555,üksik mees,Tegelik 2019,6.03,32.75,2019,652
1556,üksik mees,Ennustatud 2019,6.03,32.75,2019,652
1557,üksik naine,Tegelik 2019,1.32,21.29,2019,652
1558,üksik naine,Ennustatud 2019,1.32,21.29,2019,652
1559,üksikvanem,Tegelik 2019,0,30.12,2019,652
1560,üksikvanem,Ennustatud 2019,0,27.27,2019,652
1561,Lasteta paar,Tegelik 2019,0.26,9.19,2019,652
1562,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,652
1563,ühe lapsega paar,Tegelik 2019,0,7.34,2019,652
1564,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,652
1565,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,652
1566,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,652
1567,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,652
1568,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,652
1569,üksik mees,Tegelik 2019,6.03,32.75,2019,653
1570,üksik mees,Ennustatud 2019,6.03,32.75,2019,653
1571,üksik naine,Tegelik 2019,1.32,21.29,2019,653
1572,üksik naine,Ennustatud 2019,1.32,21.29,2019,653
1573,üksikvanem,Tegelik 2019,0,30.12,2019,653
1574,üksikvanem,Ennustatud 2019,0,27.27,2019,653
1575,Lasteta paar,Tegelik 2019,0.26,9.19,2019,653
1576,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,653
1577,ühe lapsega paar,Tegelik 2019,0,7.34,2019,653
1578,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,653
1579,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,653
1580,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,653
1581,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,653
1582,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,653
1583,üksik mees,Tegelik 2019,6.03,32.75,2019,654
1584,üksik mees,Ennustatud 2019,5.95,32.75,2019,654
1585,üksik naine,Tegelik 2019,1.32,21.29,2019,654
1586,üksik naine,Ennustatud 2019,1.32,21.29,2019,654
1587,üksikvanem,Tegelik 2019,0,30.12,2019,654
1588,üksikvanem,Ennustatud 2019,0,27.27,2019,654
1589,Lasteta paar,Tegelik 2019,0.26,9.19,2019,654
1590,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,654
1591,ühe lapsega paar,Tegelik 2019,0,7.34,2019,654
1592,ühe lapsega paar,Ennustatud 2019,0,7.42,2019,654
1593,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,654
1594,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,654
1595,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,654
1596,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,654
1597,üksik mees,Tegelik 2019,6.03,32.75,2019,655
1598,üksik mees,Ennustatud 2019,5.95,32.75,2019,655
1599,üksik naine,Tegelik 2019,1.32,21.29,2019,655
1600,üksik naine,Ennustatud 2019,1.32,21.29,2019,655
1601,üksikvanem,Tegelik 2019,0,30.12,2019,655
1602,üksikvanem,Ennustatud 2019,0,27.35,2019,655
1603,Lasteta paar,Tegelik 2019,0.26,9.19,2019,655
1604,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,655
1605,ühe lapsega paar,Tegelik 2019,0,7.34,2019,655
1606,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,655
1607,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,655
1608,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,655
1609,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,655
1610,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,655
1611,üksik mees,Tegelik 2019,6.03,32.75,2019,656
1612,üksik mees,Ennustatud 2019,5.95,32.75,2019,656
1613,üksik naine,Tegelik 2019,1.32,21.29,2019,656
1614,üksik naine,Ennustatud 2019,1.32,21.29,2019,656
1615,üksikvanem,Tegelik 2019,0,30.12,2019,656
1616,üksikvanem,Ennustatud 2019,0,27.48,2019,656
1617,Lasteta paar,Tegelik 2019,0.26,9.19,2019,656
1618,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,656
1619,ühe lapsega paar,Tegelik 2019,0,7.34,2019,656
1620,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,656
1621,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,656
1622,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,656
1623,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,656
1624,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,656
1625,üksik mees,Tegelik 2019,6.03,32.75,2019,657
1626,üksik mees,Ennustatud 2019,5.95,32.75,2019,657
1627,üksik naine,Tegelik 2019,1.32,21.29,2019,657
1628,üksik naine,Ennustatud 2019,1.32,21.29,2019,657
1629,üksikvanem,Tegelik 2019,0,30.12,2019,657
1630,üksikvanem,Ennustatud 2019,0,27.48,2019,657
1631,Lasteta paar,Tegelik 2019,0.26,9.19,2019,657
1632,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,657
1633,ühe lapsega paar,Tegelik 2019,0,7.34,2019,657
1634,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,657
1635,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,657
1636,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,657
1637,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,657
1638,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,657
1639,üksik mees,Tegelik 2019,6.03,32.75,2019,658
1640,üksik mees,Ennustatud 2019,5.95,32.75,2019,658
1641,üksik naine,Tegelik 2019,1.32,21.29,2019,658
1642,üksik naine,Ennustatud 2019,1.32,21.29,2019,658
1643,üksikvanem,Tegelik 2019,0,30.12,2019,658
1644,üksikvanem,Ennustatud 2019,0,27.48,2019,658
1645,Lasteta paar,Tegelik 2019,0.26,9.19,2019,658
1646,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,658
1647,ühe lapsega paar,Tegelik 2019,0,7.34,2019,658
1648,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,658
1649,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,658
1650,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,658
1651,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,658
1652,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,658
1653,üksik mees,Tegelik 2019,6.03,32.75,2019,659
1654,üksik mees,Ennustatud 2019,5.95,32.36,2019,659
1655,üksik naine,Tegelik 2019,1.32,21.29,2019,659
1656,üksik naine,Ennustatud 2019,1.32,21.29,2019,659
1657,üksikvanem,Tegelik 2019,0,30.12,2019,659
1658,üksikvanem,Ennustatud 2019,0,27.76,2019,659
1659,Lasteta paar,Tegelik 2019,0.26,9.19,2019,659
1660,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,659
1661,ühe lapsega paar,Tegelik 2019,0,7.34,2019,659
1662,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,659
1663,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,659
1664,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,659
1665,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,659
1666,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,659
1667,üksik mees,Tegelik 2019,6.03,32.75,2019,660
1668,üksik mees,Ennustatud 2019,5.95,32.36,2019,660
1669,üksik naine,Tegelik 2019,1.32,21.29,2019,660
1670,üksik naine,Ennustatud 2019,1.32,21.29,2019,660
1671,üksikvanem,Tegelik 2019,0,30.12,2019,660
1672,üksikvanem,Ennustatud 2019,0,27.76,2019,660
1673,Lasteta paar,Tegelik 2019,0.26,9.19,2019,660
1674,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,660
1675,ühe lapsega paar,Tegelik 2019,0,7.34,2019,660
1676,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,660
1677,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,660
1678,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,660
1679,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,660
1680,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,660
1681,üksik mees,Tegelik 2019,6.03,32.75,2019,661
1682,üksik mees,Ennustatud 2019,5.95,32.36,2019,661
1683,üksik naine,Tegelik 2019,1.32,21.29,2019,661
1684,üksik naine,Ennustatud 2019,1.32,21.29,2019,661
1685,üksikvanem,Tegelik 2019,0,30.12,2019,661
1686,üksikvanem,Ennustatud 2019,0,27.76,2019,661
1687,Lasteta paar,Tegelik 2019,0.26,9.19,2019,661
1688,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,661
1689,ühe lapsega paar,Tegelik 2019,0,7.34,2019,661
1690,ühe lapsega paar,Ennustatud 2019,0,7.56,2019,661
1691,Kahe lapsega paar,Tegelik 2019,0,9.52,2019,661
1692,Kahe lapsega paar,Ennustatud 2019,0,9.36,2019,661
1693,Kolme ja enama lapsega paar,Tegelik 2019,0,7.99,2019,661
1694,Kolme ja enama lapsega paar,Ennustatud 2019,0,7.57,2019,661
1695,üksik mees,Tegelik 2019,6.03,32.75,2019,662
1696,üksik mees,Ennustatud 2019,5.95,32.36,2019,662
1697,üksik naine,Tegelik 2019,1.32,21.29,2019,662
1698,üksik naine,Ennustatud 2019,1.32,21.29,2019,662
1699,üksikvanem,Tegelik 2019,0,30.12,2019,662
1700,üksikvanem,Ennustatud 2019,0,28.11,2019,662
1701,Lasteta paar,Tegelik 2019,0.26,9.19,2019,662
1702,Lasteta paar,Ennustatud 2019,0.26,9.01,2019,662
1703,ühe lapsega paar,Tegelik 2019,0,7.34,2019,662
