,household,scenario,absolute poverty,relative poverty,year,minwage
1278,üksik naine,Ennustatud 2020,1.35,21.29,2020,676
1279,üksikvanem,Tegelik 2020,0,29.34,2020,676
1280,üksikvanem,Ennustatud 2020,0,27.58,2020,676
1281,Lasteta paar,Tegelik 2020,0.26,9.21,2020,676
1282,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,676
1283,ühe lapsega paar,Tegelik 2020,0,7.3,2020,676
1284,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,676
1285,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,676
1286,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,676
1287,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,676
1288,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,676
1289,üksik mees,Tegelik 2020,5.47,32.99,2020,677
1290,üksik mees,Ennustatud 2020,4.93,32.6,2020,677
1291,üksik naine,Tegelik 2020,1.35,21.29,2020,677
1292,üksik naine,Ennustatud 2020,1.35,21.29,2020,677
1293,üksikvanem,Tegelik 2020,0,29.34,2020,677
1294,üksikvanem,Ennustatud 2020,0,27.5,2020,677
1295,Lasteta paar,Tegelik 2020,0.26,9.21,2020,677
1296,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,677
1297,ühe lapsega paar,Tegelik 2020,0,7.3,2020,677
1298,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,677
1299,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,677
1300,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,677
1301,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,677
1302,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,677
1303,üksik mees,Tegelik 2020,5.47,32.99,2020,678
1304,üksik mees,Ennustatud 2020,4.93,32.6,2020,678
1305,üksik naine,Tegelik 2020,1.35,21.29,2020,678
1306,üksik naine,Ennustatud 2020,1.35,21.29,2020,678
1307,üksikvanem,Tegelik 2020,0,29.34,2020,678
1308,üksikvanem,Ennustatud 2020,0,27.5,2020,678
1309,Lasteta paar,Tegelik 2020,0.26,9.21,2020,678
1310,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,678
1311,ühe lapsega paar,Tegelik 2020,0,7.3,2020,678
1312,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,678
1313,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,678
1314,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,678
1315,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,678
1316,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,678
1317,üksik mees,Tegelik 2020,5.47,32.99,2020,679
1318,üksik mees,Ennustatud 2020,4.93,32.6,2020,679
1319,üksik naine,Tegelik 2020,1.35,21.29,2020,679
1320,üksik naine,Ennustatud 2020,1.35,21.29,2020,679
1321,üksikvanem,Tegelik 2020,0,29.34,2020,679
1322,üksikvanem,Ennustatud 2020,0,27.5,2020,679
1323,Lasteta paar,Tegelik 2020,0.26,9.21,2020,679
1324,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,679
1325,ühe lapsega paar,Tegelik 2020,0,7.3,2020,679
1326,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,679
1327,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,679
1328,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,679
1329,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,679
1330,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,679
1331,üksik mees,Tegelik 2020,5.47,32.99,2020,680
1332,üksik mees,Ennustatud 2020,4.93,32.6,2020,680
1333,üksik naine,Tegelik 2020,1.35,21.29,2020,680
1334,üksik naine,Ennustatud 2020,1.35,21.29,2020,680
1335,üksikvanem,Tegelik 2020,0,29.34,2020,680
1336,üksikvanem,Ennustatud 2020,0,27.5,2020,680
1337,Lasteta paar,Tegelik 2020,0.26,9.21,2020,680
1338,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,680
1339,ühe lapsega paar,Tegelik 2020,0,7.3,2020,680
1340,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,680
1341,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,680
1342,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,680
1343,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,680
1344,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,680
1345,üksik mees,Tegelik 2020,5.47,32.99,2020,681
1346,üksik mees,Ennustatud 2020,4.93,32.6,2020,681
1347,üksik naine,Tegelik 2020,1.35,21.29,2020,681
1348,üksik naine,Ennustatud 2020,1.35,21.29,2020,681
1349,üksikvanem,Tegelik 2020,0,29.34,2020,681
1350,üksikvanem,Ennustatud 2020,0,27.5,2020,681
1351,Lasteta paar,Tegelik 2020,0.26,9.21,2020,681
1352,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,681
1353,ühe lapsega paar,Tegelik 2020,0,7.3,2020,681
1354,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,681
1355,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,681
1356,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,681
1357,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,681
1358,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,681
1359,üksik mees,Tegelik 2020,5.47,32.99,2020,682
1360,üksik mees,Ennustatud 2020,4.93,32.6,2020,682
1361,üksik naine,Tegelik 2020,1.35,21.29,2020,682
1362,üksik naine,Ennustatud 2020,1.35,21.29,2020,682
1363,üksikvanem,Tegelik 2020,0,29.34,2020,682
1364,üksikvanem,Ennustatud 2020,0,27.5,2020,682
1365,Lasteta paar,Tegelik 2020,0.26,9.21,2020,682
1366,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,682
1367,ühe lapsega paar,Tegelik 2020,0,7.3,2020,682
1368,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,682
1369,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,682
1370,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,682
1371,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,682
1372,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,682
1373,üksik mees,Tegelik 2020,5.47,32.99,2020,683
1374,üksik mees,Ennustatud 2020,4.93,32.6,2020,683
1375,üksik naine,Tegelik 2020,1.35,21.29,2020,683
1376,üksik naine,Ennustatud 2020,1.35,21.29,2020,683
1377,üksikvanem,Tegelik 2020,0,29.34,2020,683
1378,üksikvanem,Ennustatud 2020,0,27.5,2020,683
1379,Lasteta paar,Tegelik 2020,0.26,9.21,2020,683
1380,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,683
1381,ühe lapsega paar,Tegelik 2020,0,7.3,2020,683
1382,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,683
1383,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,683
1384,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,683
1385,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,683
1386,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,683
1387,üksik mees,Tegelik 2020,5.47,32.99,2020,684
1388,üksik mees,Ennustatud 2020,4.93,32.6,2020,684
1389,üksik naine,Tegelik 2020,1.35,21.29,2020,684
1390,üksik naine,Ennustatud 2020,1.35,21.29,2020,684
1391,üksikvanem,Tegelik 2020,0,29.34,2020,684
1392,üksikvanem,Ennustatud 2020,0,27.5,2020,684
1393,Lasteta paar,Tegelik 2020,0.26,9.21,2020,684
1394,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,684
1395,ühe lapsega paar,Tegelik 2020,0,7.3,2020,684
1396,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,684
1397,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,684
1398,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,684
1399,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,684
1400,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,684
1401,üksik mees,Tegelik 2020,5.47,32.99,2020,685
1402,üksik mees,Ennustatud 2020,4.93,32.6,2020,685
1403,üksik naine,Tegelik 2020,1.35,21.29,2020,685
1404,üksik naine,Ennustatud 2020,1.35,21.29,2020,685
1405,üksikvanem,Tegelik 2020,0,29.34,2020,685
1406,üksikvanem,Ennustatud 2020,0,27.5,2020,685
1407,Lasteta paar,Tegelik 2020,0.26,9.21,2020,685
1408,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,685
1409,ühe lapsega paar,Tegelik 2020,0,7.3,2020,685
1410,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,685
1411,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,685
1412,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,685
1413,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,685
1414,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,685
1415,üksik mees,Tegelik 2020,5.47,32.99,2020,686
1416,üksik mees,Ennustatud 2020,4.93,32.6,2020,686
1417,üksik naine,Tegelik 2020,1.35,21.29,2020,686
1418,üksik naine,Ennustatud 2020,1.35,21.29,2020,686
1419,üksikvanem,Tegelik 2020,0,29.34,2020,686
1420,üksikvanem,Ennustatud 2020,0,27.5,2020,686
1421,Lasteta paar,Tegelik 2020,0.26,9.21,2020,686
1422,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,686
1423,ühe lapsega paar,Tegelik 2020,0,7.3,2020,686
1424,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,686
1425,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,686
1426,Kahe lapsega paar,Ennustatud 2020,0,9.77,2020,686
1427,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,686
1428,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,686
1429,üksik mees,Tegelik 2020,5.47,32.99,2020,687
1430,üksik mees,Ennustatud 2020,4.93,32.6,2020,687
1431,üksik naine,Tegelik 2020,1.35,21.29,2020,687
1432,üksik naine,Ennustatud 2020,1.35,21.29,2020,687
1433,üksikvanem,Tegelik 2020,0,29.34,2020,687
1434,üksikvanem,Ennustatud 2020,0,27.5,2020,687
1435,Lasteta paar,Tegelik 2020,0.26,9.21,2020,687
1436,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,687
1437,ühe lapsega paar,Tegelik 2020,0,7.3,2020,687
1438,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,687
1439,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,687
1440,Kahe lapsega paar,Ennustatud 2020,0,9.91,2020,687
1441,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,687
1442,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,687
1443,üksik mees,Tegelik 2020,5.47,32.99,2020,688
1444,üksik mees,Ennustatud 2020,4.93,32.6,2020,688
1445,üksik naine,Tegelik 2020,1.35,21.29,2020,688
1446,üksik naine,Ennustatud 2020,1.35,21.29,2020,688
1447,üksikvanem,Tegelik 2020,0,29.34,2020,688
1448,üksikvanem,Ennustatud 2020,0,27.5,2020,688
1449,Lasteta paar,Tegelik 2020,0.26,9.21,2020,688
1450,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,688
1451,ühe lapsega paar,Tegelik 2020,0,7.3,2020,688
1452,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,688
1453,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,688
1454,Kahe lapsega paar,Ennustatud 2020,0,9.91,2020,688
1455,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,688
1456,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,688
1457,üksik mees,Tegelik 2020,5.47,32.99,2020,689
1458,üksik mees,Ennustatud 2020,4.93,32.6,2020,689
1459,üksik naine,Tegelik 2020,1.35,21.29,2020,689
1460,üksik naine,Ennustatud 2020,1.35,21.29,2020,689
1461,üksikvanem,Tegelik 2020,0,29.34,2020,689
1462,üksikvanem,Ennustatud 2020,0,27.5,2020,689
1463,Lasteta paar,Tegelik 2020,0.26,9.21,2020,689
1464,Lasteta paar,Ennustatud 2020,0.26,9.11,2020,689
1465,ühe lapsega paar,Tegelik 2020,0,7.3,2020,689
1466,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,689
1467,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,689
1468,Kahe lapsega paar,Ennustatud 2020,0,9.91,2020,689
1469,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,689
1470,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,689
1471,üksik mees,Tegelik 2020,5.47,32.99,2020,690
1472,üksik mees,Ennustatud 2020,4.93,32.6,2020,690
1473,üksik naine,Tegelik 2020,1.35,21.29,2020,690
1474,üksik naine,Ennustatud 2020,1.35,21.29,2020,690
1475,üksikvanem,Tegelik 2020,0,29.34,2020,690
1476,üksikvanem,Ennustatud 2020,0,27.5,2020,690
1477,Lasteta paar,Tegelik 2020,0.26,9.21,2020,690
1478,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,690
1479,ühe lapsega paar,Tegelik 2020,0,7.3,2020,690
1480,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,690
1481,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,690
1482,Kahe lapsega paar,Ennustatud 2020,0,9.91,2020,690
1483,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,690
1484,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,690
1485,üksik mees,Tegelik 2020,5.47,32.99,2020,691
1486,üksik mees,Ennustatud 2020,4.93,32.6,2020,691
1487,üksik naine,Tegelik 2020,1.35,21.29,2020,691
1488,üksik naine,Ennustatud 2020,1.35,21.29,2020,691
1489,üksikvanem,Tegelik 2020,0,29.34,2020,691
1490,üksikvanem,Ennustatud 2020,0,27.5,2020,691
1491,Lasteta paar,Tegelik 2020,0.26,9.21,2020,691
1492,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,691
1493,ühe lapsega paar,Tegelik 2020,0,7.3,2020,691
1494,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,691
1495,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,691
1496,Kahe lapsega paar,Ennustatud 2020,0,9.91,2020,691
1497,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,691
1498,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,691
1499,üksik mees,Tegelik 2020,5.47,32.99,2020,692
1500,üksik mees,Ennustatud 2020,4.93,32.6,2020,692
1501,üksik naine,Tegelik 2020,1.35,21.29,2020,692
1502,üksik naine,Ennustatud 2020,1.35,21.29,2020,692
1503,üksikvanem,Tegelik 2020,0,29.34,2020,692
1504,üksikvanem,Ennustatud 2020,0,27.5,2020,692
1505,Lasteta paar,Tegelik 2020,0.26,9.21,2020,692
1506,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,692
1507,ühe lapsega paar,Tegelik 2020,0,7.3,2020,692
1508,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,692
1509,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,692
1510,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,692
1511,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,692
1512,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,692
1513,üksik mees,Tegelik 2020,5.47,32.99,2020,693
1514,üksik mees,Ennustatud 2020,4.93,32.6,2020,693
1515,üksik naine,Tegelik 2020,1.35,21.29,2020,693
1516,üksik naine,Ennustatud 2020,1.35,21.29,2020,693
1517,üksikvanem,Tegelik 2020,0,29.34,2020,693
1518,üksikvanem,Ennustatud 2020,0,27.5,2020,693
1519,Lasteta paar,Tegelik 2020,0.26,9.21,2020,693
1520,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,693
1521,ühe lapsega paar,Tegelik 2020,0,7.3,2020,693
1522,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,693
1523,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,693
1524,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,693
1525,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,693
1526,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,693
1527,üksik mees,Tegelik 2020,5.47,32.99,2020,694
1528,üksik mees,Ennustatud 2020,4.93,32.6,2020,694
1529,üksik naine,Tegelik 2020,1.35,21.29,2020,694
1530,üksik naine,Ennustatud 2020,1.35,21.29,2020,694
1531,üksikvanem,Tegelik 2020,0,29.34,2020,694
1532,üksikvanem,Ennustatud 2020,0,27.5,2020,694
1533,Lasteta paar,Tegelik 2020,0.26,9.21,2020,694
1534,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,694
1535,ühe lapsega paar,Tegelik 2020,0,7.3,2020,694
1536,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,694
1537,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,694
1538,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,694
1539,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,694
1540,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,694
1541,üksik mees,Tegelik 2020,5.47,32.99,2020,695
1542,üksik mees,Ennustatud 2020,4.93,32.6,2020,695
1543,üksik naine,Tegelik 2020,1.35,21.29,2020,695
1544,üksik naine,Ennustatud 2020,1.35,21.29,2020,695
1545,üksikvanem,Tegelik 2020,0,29.34,2020,695
1546,üksikvanem,Ennustatud 2020,0,27.5,2020,695
1547,Lasteta paar,Tegelik 2020,0.26,9.21,2020,695
1548,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,695
1549,ühe lapsega paar,Tegelik 2020,0,7.3,2020,695
1550,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,695
1551,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,695
1552,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,695
1553,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,695
1554,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,695
1555,üksik mees,Tegelik 2020,5.47,32.99,2020,696
1556,üksik mees,Ennustatud 2020,4.93,32.6,2020,696
1557,üksik naine,Tegelik 2020,1.35,21.29,2020,696
1558,üksik naine,Ennustatud 2020,1.35,21.29,2020,696
1559,üksikvanem,Tegelik 2020,0,29.34,2020,696
1560,üksikvanem,Ennustatud 2020,0,27.5,2020,696
1561,Lasteta paar,Tegelik 2020,0.26,9.21,2020,696
1562,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,696
1563,ühe lapsega paar,Tegelik 2020,0,7.3,2020,696
1564,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,696
1565,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,696
1566,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,696
1567,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,696
1568,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,696
1569,üksik mees,Tegelik 2020,5.47,32.99,2020,697
1570,üksik mees,Ennustatud 2020,4.93,32.6,2020,697
1571,üksik naine,Tegelik 2020,1.35,21.29,2020,697
1572,üksik naine,Ennustatud 2020,1.35,21.29,2020,697
1573,üksikvanem,Tegelik 2020,0,29.34,2020,697
1574,üksikvanem,Ennustatud 2020,0,27.5,2020,697
1575,Lasteta paar,Tegelik 2020,0.26,9.21,2020,697
1576,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,697
1577,ühe lapsega paar,Tegelik 2020,0,7.3,2020,697
1578,ühe lapsega paar,Ennustatud 2020,0,7.35,2020,697
1579,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,697
1580,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,697
1581,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,697
1582,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,697
1583,üksik mees,Tegelik 2020,5.47,32.99,2020,698
1584,üksik mees,Ennustatud 2020,4.93,32.6,2020,698
1585,üksik naine,Tegelik 2020,1.35,21.29,2020,698
1586,üksik naine,Ennustatud 2020,1.35,21.29,2020,698
1587,üksikvanem,Tegelik 2020,0,29.34,2020,698
1588,üksikvanem,Ennustatud 2020,0,27.5,2020,698
1589,Lasteta paar,Tegelik 2020,0.26,9.21,2020,698
1590,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,698
1591,ühe lapsega paar,Tegelik 2020,0,7.3,2020,698
1592,ühe lapsega paar,Ennustatud 2020,0,7.61,2020,698
1593,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,698
1594,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,698
1595,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,698
1596,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,698
1597,üksik mees,Tegelik 2020,5.47,32.99,2020,699
1598,üksik mees,Ennustatud 2020,4.93,32.6,2020,699
1599,üksik naine,Tegelik 2020,1.35,21.29,2020,699
1600,üksik naine,Ennustatud 2020,1.35,21.29,2020,699
1601,üksikvanem,Tegelik 2020,0,29.34,2020,699
1602,üksikvanem,Ennustatud 2020,0,27.5,2020,699
1603,Lasteta paar,Tegelik 2020,0.26,9.21,2020,699
1604,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,699
1605,ühe lapsega paar,Tegelik 2020,0,7.3,2020,699
1606,ühe lapsega paar,Ennustatud 2020,0,7.61,2020,699
1607,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,699
1608,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,699
1609,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,699
1610,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,699
1611,üksik mees,Tegelik 2020,5.47,32.99,2020,700
1612,üksik mees,Ennustatud 2020,4.93,32.6,2020,700
1613,üksik naine,Tegelik 2020,1.35,21.29,2020,700
1614,üksik naine,Ennustatud 2020,1.35,21.29,2020,700
1615,üksikvanem,Tegelik 2020,0,29.34,2020,700
1616,üksikvanem,Ennustatud 2020,0,27.7,2020,700
1617,Lasteta paar,Tegelik 2020,0.26,9.21,2020,700
1618,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,700
1619,ühe lapsega paar,Tegelik 2020,0,7.3,2020,700
1620,ühe lapsega paar,Ennustatud 2020,0,7.61,2020,700
1621,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,700
1622,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,700
1623,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,700
1624,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,700
1625,üksik mees,Tegelik 2020,5.47,32.99,2020,701
1626,üksik mees,Ennustatud 2020,4.93,32.6,2020,701
1627,üksik naine,Tegelik 2020,1.35,21.29,2020,701
1628,üksik naine,Ennustatud 2020,1.35,21.29,2020,701
1629,üksikvanem,Tegelik 2020,0,29.34,2020,701
1630,üksikvanem,Ennustatud 2020,0,27.7,2020,701
1631,Lasteta paar,Tegelik 2020,0.26,9.21,2020,701
1632,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,701
1633,ühe lapsega paar,Tegelik 2020,0,7.3,2020,701
1634,ühe lapsega paar,Ennustatud 2020,0,7.61,2020,701
1635,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,701
1636,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,701
1637,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,701
1638,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,701
1639,üksik mees,Tegelik 2020,5.47,32.99,2020,702
1640,üksik mees,Ennustatud 2020,4.93,32.6,2020,702
1641,üksik naine,Tegelik 2020,1.35,21.29,2020,702
1642,üksik naine,Ennustatud 2020,1.35,21.29,2020,702
1643,üksikvanem,Tegelik 2020,0,29.34,2020,702
1644,üksikvanem,Ennustatud 2020,0,27.7,2020,702
1645,Lasteta paar,Tegelik 2020,0.26,9.21,2020,702
1646,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,702
1647,ühe lapsega paar,Tegelik 2020,0,7.3,2020,702
1648,ühe lapsega paar,Ennustatud 2020,0,7.61,2020,702
1649,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,702
1650,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,702
1651,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,702
1652,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,702
1653,üksik mees,Tegelik 2020,5.47,32.99,2020,703
1654,üksik mees,Ennustatud 2020,4.93,32.96,2020,703
1655,üksik naine,Tegelik 2020,1.35,21.29,2020,703
1656,üksik naine,Ennustatud 2020,1.35,21.29,2020,703
1657,üksikvanem,Tegelik 2020,0,29.34,2020,703
1658,üksikvanem,Ennustatud 2020,0,27.48,2020,703
1659,Lasteta paar,Tegelik 2020,0.26,9.21,2020,703
1660,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,703
1661,ühe lapsega paar,Tegelik 2020,0,7.3,2020,703
1662,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,703
1663,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,703
1664,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,703
1665,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,703
1666,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,703
1667,üksik mees,Tegelik 2020,5.47,32.99,2020,704
1668,üksik mees,Ennustatud 2020,4.93,32.96,2020,704
1669,üksik naine,Tegelik 2020,1.35,21.29,2020,704
1670,üksik naine,Ennustatud 2020,1.35,21.29,2020,704
1671,üksikvanem,Tegelik 2020,0,29.34,2020,704
1672,üksikvanem,Ennustatud 2020,0,27.48,2020,704
1673,Lasteta paar,Tegelik 2020,0.26,9.21,2020,704
1674,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,704
1675,ühe lapsega paar,Tegelik 2020,0,7.3,2020,704
1676,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,704
1677,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,704
1678,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,704
1679,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,704
1680,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,704
1681,üksik mees,Tegelik 2020,5.47,32.99,2020,705
1682,üksik mees,Ennustatud 2020,4.93,32.96,2020,705
1683,üksik naine,Tegelik 2020,1.35,21.29,2020,705
1684,üksik naine,Ennustatud 2020,1.35,21.29,2020,705
1685,üksikvanem,Tegelik 2020,0,29.34,2020,705
1686,üksikvanem,Ennustatud 2020,0,27.48,2020,705
1687,Lasteta paar,Tegelik 2020,0.26,9.21,2020,705
1688,Lasteta paar,Ennustatud 2020,0.26,8.99,2020,705
1689,ühe lapsega paar,Tegelik 2020,0,7.3,2020,705
1690,ühe lapsega paar,Ennustatud 2020,0,7.74,2020,705
1691,Kahe lapsega paar,Tegelik 2020,0,9.65,2020,705
1692,Kahe lapsega paar,Ennustatud 2020,0,9.84,2020,705
1693,Kolme ja enama lapsega paar,Tegelik 2020,0,7.99,2020,705
1694,Kolme ja enama lapsega paar,Ennustatud 2020,0,8.46,2020,705
1695,üksik mees,Tegelik 2020,5.47,32.99,2020,706
